,D_DATE,Ticker,Cena / Wartość księgowa,Cena / Wartość księgowa Grahama,Cena / Przychody ze sprzedaży,Cena / Zysk,Cena / Zysk operacyjny,EV / Przychody ze sprzedaży,EV / EBIT,EV / EBITDA,ROE,ROA,Marża zysku operacyjnego,Marża zysku netto,Marża zysku ze sprzedaży,Marża zysku brutto,Marża zysku brutto ze sprzedaży,Rentowność operacyjna aktywów,Udział zysku netto w przepływach operacyjnych,Wskaźnik źródeł finansowania inwestycji,Zadłużenie ogólne,Zadłużenie kapitału własnego,Zastosowanie kapitału obcego,Wskaźnik ogólnej sytuacji finansowej,I stopień pokrycia,Płynność gotówkowa,Płynność szybka,Płynność bieżąca,Pokrycie zobowiązań należnościami
102,2018-09-11,EAH,-11.83,-11.99,-10.2,-31.48,-43.92,-15.26,-47.09,-38.42,28.64,28.01,60.13,30.98,50.14,25.81,2.55,56.38,25.06,2.2,1.31,1.86,0.43,1.38,0.96,31.18,8.72,-1.06,5.68
103,2018-11-27,EAH,-4.52,33.21,-1.77,56.86,-15.79,13.75,-2.48,-0.34,-39.14,-44.62,16.6,-37.32,8.97,-34.87,1.66,3.11,10.23,6.92,10.7,21.71,11.53,0.16,-10.2,-61.69,-21.45,-13.47,-12.5
104,2019-05-30,EAH,28.63,,22.91,41.88,32.25,95.33,110.2,74.31,-9.37,-30.27,-7.13,-13.33,-14.1,-15.69,-1.29,-25.26,-178.85,-13.34,19.09,54.92,55.29,-16.54,-46.25,-68.37,-9.56,-15.73,10.11
105,2019-09-25,EAH,-34.69,,-35.4,-18.59,-25.3,-25.08,-13.38,-28.98,-19.81,-19.27,-13.48,-20.6,-19.01,-17.91,-0.48,-12.08,-1054.9,-10.21,0.09,-0.44,-4.88,0.86,6.04,62.01,-6.2,-1.86,-11.5
106,2019-11-20,EAH,-9.34,,-11.32,-4.27,-8.28,4.98,8.64,-5.15,-5.28,-7.04,-3.25,-7.5,-10.67,-14.73,-1.36,-2.96,101.81,-29.9,-1.94,-0.21,6.03,-3.78,-9.25,32.08,23.85,6.55,20.66
107,2020-07-29,EAH,-48.04,,-49.26,-41.45,-40.42,-4.67,11.92,-1.34,-11.25,-11.22,-14.75,-13.41,-10.9,-15.5,-0.02,-12.77,-27.25,28.91,0.93,0.99,4.79,1.22,-3.4,-78.12,-15.33,-3.45,-1.29
108,2020-09-23,EAH,39.11,,49.87,49.51,39.12,-14.68,-20.76,-20.73,-7.03,2.2,7.69,0.35,-1.49,4.68,-1.59,9.76,-43.76,-18.62,-5.2,-13.7,0.61,5.19,4.54,297.09,21.93,8.76,8.61
109,2020-11-25,EAH,2.19,,8.3,-23.25,-12.42,20.65,-2.42,9.33,33.23,34.68,23.66,41.05,34.55,50.17,1.22,18.12,39.93,36.37,-0.45,-1.56,3.96,1.75,-2.12,-26.65,17.03,7.18,27.89
110,2021-05-26,EAH,-1.85,,-2.02,-41.53,-36.26,-1.56,-35.96,-15.59,67.77,77.55,53.56,67.72,47.26,71.89,2.12,62.75,52.62,-2.94,-3.0,-8.31,-6.99,1.66,9.29,-53.79,-14.85,10.03,9.28
111,2021-09-28,EAH,40.07,,44.91,14.42,29.18,6.9,-4.73,3.99,22.41,29.26,12.3,26.79,14.56,16.87,1.35,14.54,64.28,-54.55,-2.96,-8.11,-10.56,1.46,13.43,229.72,61.44,6.88,17.81
112,2021-11-24,EAH,70.04,,68.34,32.65,34.63,52.75,22.18,39.7,28.18,34.36,25.0,26.79,26.33,29.16,1.23,32.28,41.45,641.31,-3.15,-7.59,-5.24,1.42,7.04,-84.34,-32.58,1.83,9.64
113,2022-05-27,EAH,-1.83,,-15.37,-10.7,-4.52,-6.13,5.91,2.45,9.95,-4.37,-11.32,-5.27,-10.26,-2.29,-0.49,-10.53,24.71,-37.11,4.76,20.36,1.13,-8.0,-9.03,-50.14,-31.03,-7.61,-21.51
114,2022-09-28,EAH,-39.28,,-43.03,-28.16,-36.77,-27.83,-19.91,-23.39,-15.48,-17.26,-9.91,-20.64,-17.25,-12.82,1.07,-6.04,136.26,-267.52,1.22,3.48,3.89,-1.66,-5.33,-28.89,-2.97,-3.31,-1.12
115,2022-11-28,EAH,-35.57,,-35.38,-11.16,-19.78,-16.83,3.22,-3.77,-27.46,-28.15,-19.39,-27.26,-28.02,-23.69,-2.82,-20.48,-48.73,153.3,0.53,1.49,-6.15,1.9,8.57,18.55,12.14,0.19,6.26
116,2023-05-26,EAH,12.88,,8.28,52.48,8.16,11.92,11.75,13.34,-25.98,-20.78,0.0,-29.04,-4.24,-27.36,0.26,11.52,8.24,198.27,-3.73,-9.95,-2.51,2.11,4.76,-71.68,-7.45,3.96,12.34
117,2023-09-28,EAH,4.3,,-0.5,27.5,5.42,-8.43,-2.95,-3.93,-18.18,-20.26,-5.59,-21.94,11.07,-19.67,0.62,-3.33,-83.0,-70.48,1.43,3.92,2.19,-1.39,-3.5,28.57,-22.13,-3.48,-16.66
118,2023-11-28,EAH,7.4,,11.9,39.46,14.59,-0.75,1.62,1.47,-22.94,-7.82,-2.37,-19.46,6.98,-7.05,1.0,12.11,-50.45,58.55,-11.44,-26.04,-7.42,3.86,12.17,80.21,68.01,14.48,67.27
119,2024-05-27,EAH,-5.13,,-5.52,-6.15,-5.51,4.53,4.51,2.82,1.08,4.68,0.0,0.75,2.54,1.2,1.16,4.05,-9.1,22.88,-2.69,-6.08,3.64,-0.11,-3.63,-74.94,-22.06,3.85,1.17
120,2010-11-15,HRP,,,,,,,,,-43.22,-10.37,-19.23,-26.95,-20.11,-30.63,-7.97,-0.88,-26.78,,-3.94,-39.17,-25.9,53.78,107.45,140.0,10.25,11.24,-3.5
121,2011-05-13,HRP,2.22,,-16.86,78.12,23.67,-9.12,35.18,21.21,-42.62,-56.32,-32.8,-53.36,-39.85,-60.66,-12.47,-37.12,141.88,4.15,3.33,35.83,-1.73,-21.19,-19.75,22.87,-10.74,-10.37,-5.03
122,2011-08-31,HRP,4.65,,-8.77,,118.41,-8.27,119.59,56.96,-110.23,-109.41,-58.18,-108.97,-67.89,-157.64,-16.01,-56.43,-103.76,-6.57,0.91,10.92,2.11,-8.29,-10.19,-7.07,-8.87,-7.56,-9.54
123,2011-11-14,HRP,-46.3,,-39.37,,-50.73,-29.27,-42.53,-35.96,46.74,39.47,23.08,39.29,49.68,37.35,-4.97,26.8,56.17,7.36,-1.51,-15.34,-5.47,15.24,21.91,-7.6,5.61,4.85,7.51
124,2012-05-15,HRP,22.84,,22.16,,-15.42,10.65,-23.37,-11.55,744.92,771.43,44.58,739.13,50.0,327.27,10.24,50.57,601.42,74.39,-0.46,-3.92,2.34,3.16,0.78,-32.17,-2.55,-2.26,1.42
125,2012-08-31,HRP,-62.54,,-8.18,-61.26,-34.61,-18.05,-41.64,-35.36,-3.3,103.83,40.42,137.41,30.05,156.67,6.79,20.83,213.26,-42.66,-15.05,-59.72,-18.33,79.16,119.33,302.36,24.63,19.6,-6.5
126,2012-11-14,HRP,13.24,,22.64,20.19,34.53,17.18,28.55,22.0,-5.78,-3.34,-8.81,2.01,-9.03,-1.3,1.37,-13.72,-34.53,-21.73,-0.86,-3.29,1.99,1.63,-0.35,23.82,4.65,-3.04,-4.53
127,2013-05-15,HRP,44.5,,49.18,29.49,35.9,36.93,24.74,27.52,11.6,20.79,9.76,15.3,8.37,21.22,1.2,15.09,26.4,25.84,-2.95,-10.33,2.97,5.13,2.11,-26.03,-6.64,3.76,4.26
128,2013-08-30,HRP,34.56,,45.17,39.31,53.11,40.84,48.55,43.94,-3.43,-5.62,-5.23,4.18,-9.49,1.09,2.05,-14.08,-15.48,55.72,0.88,3.14,3.69,-1.06,-4.58,-37.83,-11.54,-11.67,-0.07
129,2013-11-14,HRP,17.03,,22.46,23.36,21.7,19.6,18.86,20.12,-5.11,-6.91,0.69,-0.71,0.15,0.87,0.68,-5.5,53.51,-221.85,0.71,2.6,13.0,1.27,-10.39,-4.88,-19.81,-16.22,-23.7
130,2014-05-15,HRP,-22.13,,0.18,-58.97,5.41,5.11,10.61,6.96,89.82,103.16,-4.86,143.93,-4.98,1.54,-0.03,-20.9,120.61,-59.45,-2.64,-9.04,-6.65,1.92,9.17,69.97,15.14,10.62,-5.68
131,2014-08-29,HRP,-25.76,,-20.92,-19.78,-10.87,-15.2,-4.43,-11.32,-7.46,-2.28,-11.36,-1.45,-7.36,-11.95,0.16,-12.07,-6.52,13.1,-2.32,-7.49,9.22,9.73,0.46,-40.91,-19.51,-8.37,-6.18
132,2014-11-14,HRP,-1.86,,3.69,-3.83,-0.86,2.87,-1.64,-2.55,2.06,7.97,4.65,7.9,9.36,10.78,-0.73,4.82,8.17,-50.2,-2.6,-7.98,3.75,7.1,3.24,-30.59,-1.7,-2.13,11.12
133,2015-05-15,HRP,-11.94,,-9.97,119.04,1.98,-8.5,3.64,-4.13,-59.81,-59.4,-11.61,-58.85,-9.41,-22.29,0.32,-12.7,-42.62,163.8,-0.5,-1.45,5.11,4.16,-0.91,-20.68,-29.5,-17.21,-33.62
134,2015-08-31,HRP,-15.12,,-14.35,20.57,0.15,-4.17,12.03,2.66,-29.55,-30.65,-14.54,-28.94,-6.63,-25.79,-1.87,-16.6,-10.5,-56.46,0.75,2.18,0.78,-0.66,-1.43,118.38,70.38,57.71,59.7
135,2015-11-13,HRP,-27.55,,-26.17,57.76,13.63,-13.46,33.18,3.62,-54.13,-54.23,-35.04,-53.26,-30.48,-63.48,-0.39,-36.61,-22.41,-0.06,0.32,0.96,4.26,2.33,-1.85,-52.64,-13.5,-3.67,-0.51
136,2016-05-13,HRP,-4.12,,-7.33,,-13.33,2.5,-4.13,-4.53,98.77,98.21,6.53,98.59,-35.1,107.69,-4.87,11.22,97.87,73.63,-0.35,-0.98,0.32,0.75,0.41,-74.31,-5.49,-0.41,29.27
137,2016-08-31,HRP,-10.55,,-13.83,,-15.63,-12.59,-14.41,-13.7,2600.0,1900.0,2.3,2100.0,26.42,3.7,-4.58,9.17,1872.73,35.13,-1.69,-4.72,6.46,7.2,0.7,49.78,46.82,42.53,46.24
138,2016-11-14,HRP,-16.06,,-16.21,,33.41,-8.91,45.03,-1.78,-268.0,-266.67,-37.08,-270.0,-22.89,-278.57,-3.06,-37.39,-245.13,-39.63,0.42,1.19,-2.33,-2.27,0.06,20.96,-4.83,-1.88,-6.46
139,2017-05-29,HRP,34.91,,27.36,,,18.09,80.84,169.32,-142.23,-125.23,-513.56,-129.03,-158.33,-101.31,-2.58,-501.96,13.87,569.71,3.8,11.65,1.68,-4.88,-6.45,-81.43,-20.26,-3.99,-11.38
140,2017-09-29,HRP,-7.31,,-6.8,,,-10.35,13.99,-4.38,29.73,31.33,-4.14,29.4,-29.49,23.29,-8.14,-1.3,33.19,-54.74,1.11,3.52,-17.82,-13.53,5.23,211.54,28.86,8.44,8.97
141,2017-11-27,HRP,-8.22,,-16.69,,,-10.55,-20.65,-20.27,10.67,12.69,25.73,18.95,-29.89,13.16,-12.0,19.94,-46.57,-279.82,1.03,3.28,-6.69,-5.52,1.25,-91.05,7.14,6.48,22.0
142,2018-02-26,HRP,-13.68,,-42.91,,,-38.07,33.68,-16.61,-53.82,-41.87,6.79,-1.85,21.1,12.47,-6.65,-30.12,13.25,277.51,3.44,11.98,3.92,-4.2,-7.83,41.38,-11.36,-11.37,-15.74
143,2018-08-27,HRP,-33.84,,-41.04,,,-20.2,-21.47,-37.68,0.91,5.12,34.1,11.78,19.44,9.22,-2.98,29.63,44.02,-61.44,1.8,6.56,11.09,2.21,-7.97,21.95,-15.29,-7.63,-19.85
144,2018-12-28,HRP,-38.41,,-39.54,,,-14.76,0.87,-13.14,-30.37,-35.22,13.95,-27.74,31.9,-7.08,7.29,8.77,-98.18,1113.63,-1.43,-5.04,1.42,4.08,2.62,-38.0,-12.61,-2.1,-15.46
145,2019-02-25,HRP,-58.95,,-59.38,,,-9.46,-12.66,-15.68,-10.18,-8.56,19.59,-9.38,59.49,1.72,6.39,20.19,5.66,-94.12,0.56,2.0,-0.34,-1.39,-1.06,616.13,8.66,0.56,-8.97
146,2019-08-30,HRP,-9.13,,-9.2,,,8.47,168.35,-25.9,62.02,62.04,259.65,61.96,17.61,92.05,1.15,258.18,-280667.26,,0.11,0.43,-5.76,-3.78,2.08,-78.05,11.34,4.82,17.09
147,2019-12-12,HRP,-6.17,,-6.42,,8.96,2.67,19.59,-0.74,-21.11,-12.69,-14.29,-20.71,-33.76,-542.86,-3.26,-20.69,100.18,,2.18,9.75,-8.04,-10.24,-2.39,255.56,8.47,11.34,8.01
148,2020-02-28,HRP,-20.61,,-15.52,,506.86,9.43,686.26,13.67,57.31,54.97,-85.9,54.44,-36.74,23.7,1.33,-85.51,-93.29,,-1.48,-6.29,4.17,6.73,2.45,28.12,7.72,4.41,8.77
149,2020-10-21,HRP,219.14,,238.22,-78.18,119.83,35.74,-11.79,13.72,1367.65,1493.33,53.85,1416.67,128.45,6020.0,9.69,53.87,-3058.54,,-1.78,-7.44,-12.88,-1.35,13.25,-34.29,-3.7,9.23,-3.77
150,2020-12-29,HRP,85.81,,84.72,42.84,52.84,34.55,11.32,22.82,30.06,31.8,20.96,29.3,23.96,44.44,3.07,22.98,-109.59,,-0.41,-1.67,-0.17,0.96,1.13,126.09,4.32,1.65,4.76
151,2021-03-01,HRP,-25.43,,-25.74,-17.2,-35.27,-17.06,-27.72,-23.8,-9.94,-4.13,14.79,-10.48,22.07,5.2,1.84,22.6,157.5,,-2.03,-7.91,7.47,8.63,1.09,-48.08,3.99,10.03,6.38
152,2021-08-30,HRP,250.78,,267.71,633.31,357.41,53.71,91.27,73.46,-52.14,-53.46,-19.66,-49.7,-28.03,-39.75,-6.26,-25.7,-37.45,,1.12,4.3,-13.84,-8.71,5.97,-84.54,11.66,7.47,17.85
153,2021-12-30,HRP,-29.88,,-30.43,-31.66,-7.18,-13.35,15.61,1.26,2.46,2.7,-24.94,1.76,-58.54,-14.94,-12.09,-24.05,10.19,,-0.13,-0.51,-3.85,-1.09,2.87,28.12,-19.37,-23.85,-19.72
154,2022-02-28,HRP,-7.1,,-1.52,-61.6,-14.15,-3.45,-15.82,-5.33,142.12,162.5,14.73,156.07,23.64,78.54,0.56,17.08,-4093.77,,-2.97,-10.53,-4.72,4.62,9.81,129.27,28.89,43.0,28.6
155,2022-08-29,HRP,-26.61,,-26.46,,-90.84,-6.86,-88.4,-7.18,-3.36,0.0,650.0,-3.62,58.62,-22.14,5.75,700.0,-148.73,,0.83,4.15,-6.9,-4.26,2.86,-34.39,2.93,2.61,2.93
156,2022-12-29,HRP,-3.02,,-17.39,,27.6,-4.44,47.58,1.46,-106.34,-73.33,-35.56,-75.81,172.22,-57.92,2.82,-35.0,-27.91,-27.87,3.97,23.83,-1.49,-13.38,-12.09,135.92,7.2,0.2,4.92
157,2023-02-28,HRP,2.21,,5.67,,,-0.17,-148.59,39.28,-16.56,-28.69,-306.9,-20.57,-384.62,-5.41,-5.0,-319.23,38.39,-6.56,-2.09,-11.35,2.27,8.78,6.39,20.58,-0.57,-2.22,-0.99
158,2023-05-30,HRP,-4.0,,3.82,,,4.88,119.6,-56.8,101.74,101.87,635.0,101.88,463.51,104.26,13.2,642.11,103.08,87.61,-2.35,-11.57,0.19,8.35,8.15,-89.42,7.08,2.38,10.2
159,2006-08-04,IPO,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2006-11-03,IPO,,,,,,,,,7.41,34.41,-5.19,-3.02,-10.7,-2.12,1.48,31.67,92.09,185.46,-26.33,-41.19,-14.3,-33.22,-22.08,-70.28,-51.38,26.84,65.99
161,2007-02-14,IPO,-5.35,9.63,-0.9,-9.22,-4.12,4.63,1.24,-1.56,4.21,-26.0,3.29,8.95,1.95,5.88,6.73,-29.96,4.02,270.17,51.5,113.49,40.45,21.84,-13.24,-82.54,-39.7,-32.74,6.34
162,2007-05-07,IPO,23.17,60.02,23.93,110.35,100.16,20.36,94.38,51.13,-41.42,-30.81,-38.2,-41.07,-53.83,-41.81,0.88,-27.11,-35.72,-65.43,-15.17,-28.28,-1.97,-17.82,-16.17,-57.43,-39.29,5.65,-34.81
163,2007-08-06,IPO,42.4,111.46,27.57,6.72,6.45,27.53,6.42,12.4,33.26,14.06,20.17,19.39,2.37,21.61,0.0,14.05,21.05,-362.85,17.03,37.19,17.25,-0.34,-15.0,17.81,4.48,-11.26,3.61
164,2008-02-14,IPO,-35.38,107.77,-37.0,-60.99,-59.91,-32.61,-57.12,-47.77,65.69,46.18,56.94,61.34,89.3,66.67,0.11,42.39,-59.04,-11.93,8.2,22.39,7.6,-3.89,-10.68,-41.1,-6.37,-5.25,-0.9
165,2008-05-05,IPO,-21.45,,-25.58,-26.89,-25.41,-30.4,-30.24,-31.93,7.49,19.48,-0.22,1.92,11.86,-1.25,1.54,17.11,60.16,-3.47,-6.61,-16.02,6.82,-3.29,-9.47,-22.92,-18.12,-5.47,-15.13
166,2008-08-04,IPO,-29.92,,-36.53,-30.82,-34.06,-36.85,-34.39,-36.73,1.31,-11.73,-3.77,-8.15,3.03,-5.32,1.71,-7.44,-14.25,-0.59,9.11,25.32,13.1,-5.81,-16.71,81.08,-11.86,-0.04,-23.46
167,2008-11-04,IPO,1.44,,-4.27,-0.11,-2.95,-3.98,-2.64,-5.92,1.54,-12.84,-1.38,-4.44,-2.21,-4.55,2.26,-10.17,-16.99,1.2,7.93,25.59,14.68,-7.91,-19.7,-50.0,1.11,-10.01,15.41
168,2009-02-14,IPO,-39.11,,-40.18,392.9,10.74,2.9,90.47,29.58,-87.65,-90.44,-46.03,-87.86,-50.38,-83.47,2.55,-57.09,-91.63,-2.19,9.89,41.01,10.2,-14.37,-22.29,102.99,67.08,-4.93,61.91
169,2009-05-14,IPO,-39.61,,-42.14,-46.18,-45.11,-66.98,-68.67,-66.21,12.26,29.73,5.63,8.82,5.56,18.64,-1.66,24.8,83.82,0.4,-4.48,-15.93,13.46,10.68,-2.46,-12.5,-42.53,-2.36,-42.74
170,2009-08-31,IPO,52.54,,43.88,12.35,41.79,44.57,42.48,48.26,35.63,33.33,1.23,27.03,4.31,-7.14,-0.47,6.62,-30.08,0.34,-3.91,-3.14,-1.89,-4.13,-2.3,15.13,-124.29,-5.93,-43.7
171,2009-11-05,IPO,43.76,,38.25,202.67,68.54,38.96,69.41,54.96,-52.54,-53.12,-17.81,-55.32,-16.97,-41.54,0.42,-15.98,-32.27,-1.45,0.29,1.96,5.59,0.19,-5.08,-2.92,72.35,-9.18,43.02
172,2010-05-13,IPO,12.81,,13.98,-82.45,-14.87,-30.03,-47.74,-35.34,545.71,712.5,34.38,514.29,33.33,511.11,-1.72,66.96,266.39,-1.33,-9.62,-28.38,9.27,18.49,8.42,14.91,-190.53,-5.14,-37.58
173,2010-08-31,IPO,-16.42,,-17.71,1279.87,15.76,-18.16,15.13,-14.12,-93.81,-93.85,-29.46,-93.02,-31.06,-78.18,0.22,-29.69,-92.66,0.12,1.17,3.86,1.09,-1.5,-2.54,12.21,-4.04,-3.2,-28.09
174,2010-11-09,IPO,-3.33,,-5.98,-56.01,-27.04,-5.68,-26.83,-12.93,114.29,125.0,29.67,100.0,14.29,0.0,1.01,38.52,84.38,2.06,-2.56,-6.94,5.84,5.21,-0.6,-13.61,3.26,-5.73,63.72
175,2011-05-12,IPO,-17.41,,-7.08,,123.22,-36.54,52.43,-25.29,-203.24,-208.82,-58.66,-217.78,-62.22,-180.6,6.7,-60.67,-261.83,1.87,-2.96,-8.65,2.57,4.72,2.08,-15.75,-1.82,-2.11,4.24
176,2011-08-31,IPO,-14.96,,-18.75,,-30.85,47.93,25.89,46.07,12.55,14.86,17.57,16.98,48.53,38.89,5.08,19.05,-14.73,-10.85,1.42,4.58,2.65,-1.26,-3.81,103.74,66.01,16.22,75.25
177,2011-11-09,IPO,-40.34,,-44.32,,,-69.96,-211.61,-59.17,-298.21,-271.43,-127.59,-270.45,-100.0,-339.39,0.34,-127.2,-342.42,10.76,2.93,10.45,5.15,-3.38,-8.11,-43.58,-2.11,0.47,-18.57
178,2012-05-15,IPO,143.72,,152.84,,,-17.31,-19.07,-142.05,26.15,12.42,30.6,23.35,35.16,23.92,-0.47,20.46,55.88,3.91,-4.97,-19.88,2.74,14.67,11.62,-18.91,-173.24,-0.91,-54.19
179,2012-08-31,IPO,-2.33,,-6.29,,,58.13,-188.74,277.74,30.18,28.2,45.3,33.13,48.59,33.51,0.11,41.49,60.21,-0.58,-2.04,-4.61,-3.78,0.14,4.07,21.97,12.89,-4.55,46.95
180,2012-11-14,IPO,-23.88,,-30.92,,,-59.37,54.25,-65.11,10.84,11.16,11.01,18.96,15.38,9.82,-2.05,2.48,-10.45,1.1,0.61,0.8,8.26,2.58,-5.23,-30.15,5.33,-8.54,-32.78
181,2013-05-14,IPO,-20.39,,-15.08,,46.65,-53.42,-19.56,-45.53,-225.0,-236.59,-42.33,-234.62,-33.5,-165.91,0.85,-40.0,-342.25,170.11,-3.39,-12.43,2.11,8.23,5.99,0.72,-14.34,-1.36,-38.22
182,2013-08-30,IPO,-17.06,,-16.29,,,-19.11,-277.68,19.63,-313.2,-301.79,-145.74,-320.0,-100.73,-513.79,-2.47,-144.0,-1226.65,95.17,0.75,3.48,0.59,-1.97,-2.53,69.29,57.84,10.1,123.02
183,2013-11-14,IPO,19.87,,13.88,,,17.98,-142.12,8.38,12.1,17.33,51.16,16.33,1400.0,20.22,1.37,51.52,65.11,-6.63,2.03,8.58,-0.7,-4.88,-4.23,-40.08,-47.93,8.72,5.16
184,2014-05-12,IPO,-32.78,,-32.2,,,-63.02,-103.32,-53.5,-43.03,-49.6,-1200.0,-44.71,-711.11,-54.64,-2.55,-1300.0,-38.58,96.21,-1.32,-5.88,2.82,4.41,1.55,-26.9,-41.91,0.41,-50.94
185,2014-08-29,IPO,-3.98,,-6.78,,,-7.75,-70.41,-15.45,26.41,25.13,45.45,28.46,27.4,32.0,-0.34,42.86,38.33,-18.75,-0.77,-1.99,1.0,0.93,-0.06,7.2,29.37,-12.53,-2.56
186,2014-11-14,IPO,-17.53,,-22.37,,,-21.13,-4.32,-23.75,-10.0,0.0,23.33,-3.41,24.53,-1.96,-0.5,27.08,21.16,-11.5,3.07,12.92,-2.82,-7.2,-4.51,-50.0,22.5,0.94,12.5
187,2015-05-12,IPO,35.02,,41.98,,,-53.9,38.37,-57.21,16.77,13.56,24.44,12.3,31.82,15.75,2.65,27.27,27.78,-0.98,-0.84,-4.7,-2.69,2.93,5.8,-39.29,-9.56,2.13,12.4
188,2015-08-27,IPO,-5.1,,-4.86,,,-6.89,390.22,-19.91,20.86,16.34,132.35,20.56,100.0,26.02,-0.85,133.33,36.07,-4.08,-1.82,-6.83,2.29,4.06,1.71,80.88,30.64,8.13,69.66
189,2015-11-10,IPO,24.25,,18.76,,-78.37,20.42,-78.06,5.58,41.42,40.62,445.45,43.53,,68.13,0.03,500.0,44.49,-11.45,-0.75,-2.64,3.24,1.99,-1.2,-2.44,-21.17,-2.0,-17.48
190,2016-05-10,IPO,-25.33,,-22.13,,,-60.21,48.32,-63.19,3.57,-1.83,23.17,-0.49,36.9,0.0,0.23,22.31,33.56,-10.08,-1.05,-6.11,-2.48,3.98,6.64,-11.03,42.6,2.38,96.13
191,2016-08-30,IPO,11.46,,7.01,,,7.33,59.31,76.73,-36.95,-35.03,-163.49,-31.88,-211.32,-50.0,-0.77,-171.29,-17.79,15.3,0.03,1.45,3.69,-0.62,-4.17,-9.09,20.85,-14.71,-15.46
192,2016-10-26,IPO,28.21,,23.71,,,25.97,-20.99,31.61,-7.13,-5.76,-4.22,-3.3,-0.61,-1.87,0.8,-6.57,22.32,10.95,-0.38,0.82,3.79,-0.51,-4.12,-28.18,166.07,-4.32,126.85
193,2017-05-05,IPO,-33.57,,54.93,,,-2.76,16.29,69.16,53.99,-9.34,-16.23,-7.18,-25.1,-7.78,1.52,-18.32,7330.99,16.7,-18.74,-65.82,-14.27,96.33,129.01,-31.67,-18.84,17.8,9.29
194,2017-08-30,IPO,70.94,,59.82,,,60.06,-13.73,48.42,-39.09,-23.67,-40.9,-30.13,-44.98,-34.61,-0.64,-34.01,-95.72,-8.95,4.42,17.44,3.41,-7.47,-10.52,25.61,117.86,-5.24,12.94
195,2017-11-13,IPO,7.68,,-1.0,,,-1.07,28.02,47.62,-37.48,-20.82,-37.35,-26.42,-38.16,-34.23,-1.97,-31.32,-25.9,-10.17,4.1,18.42,2.4,-8.93,-11.09,-2.91,-80.05,-2.74,-37.64
196,2018-04-20,IPO,-14.17,,-11.81,,,-29.49,28.19,26.72,3.31,-3.12,1.8,0.61,1.72,0.34,-2.11,-2.03,-532.66,14.01,-2.17,-8.35,-0.11,4.8,4.9,-55.19,-128.23,0.07,-34.32
197,2018-08-31,IPO,-19.29,,-26.0,,,-26.62,5.11,-77.62,14.0,18.31,22.71,21.19,27.63,22.05,2.21,20.05,52.65,6.22,0.63,6.07,1.95,-4.27,-6.12,11.58,138.55,-2.13,6.45
198,2018-10-26,IPO,9.77,,80.13,,,75.59,-133.36,824.33,52.63,21.61,24.64,22.19,19.35,22.68,1.16,24.05,136.77,-65.9,-13.88,-47.97,-15.64,41.97,68.32,309.43,1928.12,18.8,45.86
199,2019-02-27,IPO,36.66,,-3.06,,,15.65,-104.91,-82.93,-3.24,15.64,43.71,26.85,43.33,30.17,-1.2,34.94,-34.22,797.2,9.16,33.41,-5.88,-11.25,-5.7,-72.12,-44.38,5.16,6.23
200,2019-08-01,IPO,3.81,,-1.47,,,-15.05,45.52,248.3,-44.67,-49.02,-56.42,-37.61,-62.35,-38.4,-1.87,-69.14,37.74,-76.06,-1.51,-4.23,4.62,1.04,-3.41,83.47,34.63,-1.58,-3.0
201,2019-12-12,IPO,-18.38,,-29.48,,,-30.18,35.76,-381.07,-27.55,-13.58,-8.57,-10.0,-18.12,-6.65,-5.45,-12.11,-26.37,5.24,3.96,16.65,-0.85,-7.24,-6.45,-0.45,-12.55,0.29,-12.9
202,2020-02-20,IPO,13.13,,2.21,,,4.15,-15.94,255.35,-1.09,11.67,10.2,8.79,1.23,8.67,-2.39,13.15,148.67,971.98,4.35,19.48,-2.01,-8.0,-6.1,-58.82,-34.82,1.37,-2.16
203,2020-09-30,IPO,52.46,,35.75,,,-17.49,46.38,-106.6,-70.19,-54.41,-53.62,-51.69,-65.64,-43.57,-7.52,-56.74,25.05,6.4,1.44,11.72,17.81,-9.65,-23.3,1516.67,27.37,-14.93,-14.11
204,2020-12-30,IPO,14.01,,3.97,,,5.22,-3.85,-27.57,-14.33,-1.14,-1.42,-4.23,-1.52,-3.71,2.02,1.66,76.8,35.55,2.41,15.68,2.42,-9.35,-11.49,-51.55,14.04,-2.66,22.77
205,2021-02-26,IPO,-10.02,,0.64,,,-1.06,45.3,76.97,-59.44,-63.75,-80.7,-78.21,-57.14,-72.84,-7.29,-65.95,393.57,-59.18,-0.3,-2.86,-2.25,2.3,4.67,131.91,5.77,2.01,-18.55
206,2021-08-23,IPO,43.45,,-5.1,,,-55.14,44.26,41.68,-23.63,7.6,19.55,18.18,20.77,17.65,6.15,9.14,1.02,163.32,1.16,35.36,2.26,-24.55,-26.17,-88.48,-27.04,-6.75,30.54
207,2021-12-22,IPO,-41.7,,-8.94,,,-10.05,-16.07,-26.06,51.43,15.0,22.47,24.17,13.1,22.41,3.66,13.16,-1.58,-14.45,-2.0,-43.99,3.0,70.91,65.82,73.08,-42.07,-4.72,-9.06
208,2022-02-22,IPO,-2.37,,-20.77,,,-20.4,-38.44,-88.65,28.05,36.37,42.49,41.6,43.85,40.07,6.63,37.38,-41.22,15.51,0.95,14.19,-2.58,-10.56,-8.18,-31.11,11.73,-1.45,12.45
